date_debut,pays,nouveaux_cas,nouveaux_deces
2024-03-26 00:00:00,Asia,12.0,1.0
2024-03-31 00:00:00,Asia,83.0,0.0
2024-04-01 00:00:00,Asia,6.0,0.0
2024-04-02 00:00:00,Asia,1.0,0.0
2024-04-05 00:00:00,Asia,3.0,0.0
2024-04-09 00:00:00,Asia,1.0,0.0
2024-04-12 00:00:00,Asia,2.0,0.0
2024-04-19 00:00:00,Asia,1.0,0.0
2024-04-20 00:00:00,Asia,1.0,0.0
2024-04-26 00:00:00,Asia,2.0,0.0
2024-04-27 00:00:00,Asia,1.0,0.0
2024-04-30 00:00:00,Asia,66.0,0.0
2024-05-07 00:00:00,Asia,1.0,0.0
2024-05-10 00:00:00,Asia,25.0,0.0
2024-05-14 00:00:00,Asia,1.0,0.0
2024-05-22 00:00:00,Asia,1.0,0.0
2024-05-24 00:00:00,Asia,4.0,0.0
2024-05-27 00:00:00,Asia,1.0,0.0
2024-05-30 00:00:00,Asia,49.0,0.0
2024-05-31 00:00:00,Asia,59.0,9.0
2024-06-24 00:00:00,Asia,4.0,0.0
2024-06-25 00:00:00,Asia,6.0,0.0
2024-06-28 00:00:00,Asia,7.0,0.0
2024-06-30 00:00:00,Asia,70.0,0.0
2024-07-08 00:00:00,Asia,2.0,1.0
2024-07-12 00:00:00,Asia,2.0,0.0
2024-07-13 00:00:00,Asia,1.0,0.0
2024-07-16 00:00:00,Asia,7.0,0.0
2024-07-28 00:00:00,Asia,9.0,0.0
2024-07-30 00:00:00,Asia,39.0,0.0
2024-07-31 00:00:00,Asia,27.0,0.0
2024-08-02 00:00:00,Asia,6.0,0.0
2024-08-05 00:00:00,Asia,1.0,0.0
2024-08-06 00:00:00,Asia,2.0,0.0
2024-08-13 00:00:00,Asia,5.0,0.0
2024-08-14 00:00:00,Asia,1.0,0.0
2024-08-15 00:00:00,Asia,2.0,0.0
2024-08-19 00:00:00,Asia,1.0,0.0
2024-08-20 00:00:00,Asia,4.0,0.0
2024-08-21 00:00:00,Asia,1.0,0.0
2024-08-22 00:00:00,Asia,2.0,0.0
2024-08-23 00:00:00,Asia,1.0,0.0
2024-08-27 00:00:00,Asia,1.0,0.0
2024-08-28 00:00:00,Asia,4.0,0.0
2024-08-30 00:00:00,Asia,1.0,0.0
2024-08-31 00:00:00,Asia,69.0,0.0
2024-09-01 00:00:00,Asia,4.0,0.0
2024-09-02 00:00:00,Asia,1.0,0.0
2024-09-08 00:00:00,Asia,1.0,0.0
2024-09-10 00:00:00,Asia,1.0,0.0
2024-09-15 00:00:00,Asia,13.0,0.0
2024-09-18 00:00:00,Asia,1.0,0.0
2024-09-23 00:00:00,Asia,3.0,0.0
2024-09-26 00:00:00,Asia,15.0,0.0
2024-09-29 00:00:00,Asia,6.0,0.0
2024-09-30 00:00:00,Asia,66.0,1.0
2024-10-01 00:00:00,Asia,6.0,0.0
2024-10-02 00:00:00,Asia,1.0,0.0
2024-10-03 00:00:00,Asia,1.0,0.0
2024-10-04 00:00:00,Asia,1.0,0.0
2024-10-10 00:00:00,Asia,2.0,0.0
2024-10-11 00:00:00,Asia,2.0,0.0
2024-10-18 00:00:00,Asia,2.0,0.0
2024-10-23 00:00:00,Asia,2.0,0.0
2024-10-29 00:00:00,Asia,4.0,0.0
2024-10-30 00:00:00,Asia,1.0,0.0
2024-10-31 00:00:00,Asia,52.0,0.0
2024-11-01 00:00:00,Asia,2.0,0.0
2024-11-06 00:00:00,Asia,3.0,0.0
2024-11-15 00:00:00,Asia,7.0,0.0
2024-11-19 00:00:00,Asia,1.0,0.0
2024-11-26 00:00:00,Asia,4.0,1.0
2024-11-27 00:00:00,Asia,24.0,1.0
2024-11-29 00:00:00,Asia,1.0,0.0
2024-11-30 00:00:00,Asia,23.0,0.0
2024-12-03 00:00:00,Asia,2.0,0.0
2024-12-09 00:00:00,Asia,1.0,0.0
2024-12-10 00:00:00,Asia,1.0,0.0
2024-12-17 00:00:00,Asia,2.0,0.0
2024-12-24 00:00:00,Asia,1.0,0.0
2024-12-26 00:00:00,Asia,7.0,0.0
2024-12-27 00:00:00,Asia,1.0,0.0
2024-12-31 00:00:00,Asia,27.0,0.0
2025-01-03 00:00:00,Asia,1.0,0.0
2025-01-08 00:00:00,Asia,33.0,0.0
2025-01-10 00:00:00,Asia,27.0,0.0
2025-01-17 00:00:00,Asia,1.0,0.0
2025-01-21 00:00:00,Asia,2.0,0.0
2025-01-24 00:00:00,Asia,1.0,0.0
2025-01-25 00:00:00,Asia,2.0,0.0
2025-01-29 00:00:00,Asia,1.0,0.0
2025-01-31 00:00:00,Asia,42.0,3.0
2025-02-05 00:00:00,Asia,1.0,0.0
2025-02-06 00:00:00,Asia,1.0,0.0
2025-02-07 00:00:00,Asia,2.0,0.0
2025-02-12 00:00:00,Asia,1.0,0.0
2022-05-20 00:00:00,Australia,2.0,0.0
2022-06-02 00:00:00,Australia,1.0,0.0
2022-06-03 00:00:00,Australia,2.0,0.0
2022-06-06 00:00:00,Australia,1.0,0.0
2022-06-10 00:00:00,Australia,1.0,0.0
2022-06-15 00:00:00,Australia,1.0,0.0
2022-06-23 00:00:00,Australia,1.0,0.0
2022-06-27 00:00:00,Australia,1.0,0.0
2022-06-29 00:00:00,Australia,2.0,0.0
2022-07-04 00:00:00,Australia,3.0,0.0
2022-07-06 00:00:00,Australia,2.0,0.0
2022-07-07 00:00:00,Australia,3.0,0.0
2022-07-10 00:00:00,Australia,3.0,0.0
2022-07-12 00:00:00,Australia,5.0,0.0
2022-07-14 00:00:00,Australia,5.0,0.0
2022-07-19 00:00:00,Australia,8.0,0.0
2022-07-21 00:00:00,Australia,1.0,0.0
2022-07-24 00:00:00,Australia,2.0,0.0
2022-07-28 00:00:00,Australia,1.0,0.0
2022-08-03 00:00:00,Australia,13.0,0.0
2022-08-10 00:00:00,Australia,8.0,0.0
2022-08-11 00:00:00,Australia,4.0,0.0
2022-08-16 00:00:00,Australia,12.0,0.0
2022-08-18 00:00:00,Australia,7.0,0.0
2022-08-23 00:00:00,Australia,13.0,0.0
2022-08-26 00:00:00,Australia,4.0,0.0
2022-09-01 00:00:00,Australia,18.0,0.0
2022-09-05 00:00:00,Australia,1.0,0.0
2022-09-08 00:00:00,Australia,4.0,0.0
2022-09-15 00:00:00,Australia,3.0,0.0
2022-09-22 00:00:00,Australia,3.0,0.0
2022-09-27 00:00:00,Australia,1.0,0.0
2022-10-04 00:00:00,Australia,2.0,0.0
2022-10-18 00:00:00,Australia,2.0,0.0
2022-11-04 00:00:00,Australia,1.0,0.0
2022-11-25 00:00:00,Australia,2.0,0.0
2022-12-09 00:00:00,Australia,1.0,0.0
2023-02-28 00:00:00,Australia,1.0,0.0
2023-05-31 00:00:00,Australia,2.0,0.0
2023-08-22 00:00:00,Australia,8.0,0.0
2023-08-31 00:00:00,Australia,1.0,0.0
2023-09-30 00:00:00,Australia,8.0,0.0
2023-10-31 00:00:00,Australia,2.0,0.0
2023-11-30 00:00:00,Australia,2.0,0.0
2023-12-21 00:00:00,Australia,2.0,0.0
2024-01-31 00:00:00,Australia,6.0,0.0
2024-04-30 00:00:00,Australia,5.0,0.0
2024-05-31 00:00:00,Australia,33.0,0.0
2024-06-30 00:00:00,Australia,64.0,0.0
2024-07-15 00:00:00,Australia,14.0,0.0
2024-07-22 00:00:00,Australia,21.0,0.0
2024-07-27 00:00:00,Australia,21.0,0.0
2024-07-30 00:00:00,Australia,32.0,0.0
2024-07-31 00:00:00,Australia,13.0,0.0
2024-08-21 00:00:00,Australia,74.0,0.0
2024-08-29 00:00:00,Australia,70.0,0.0
2024-08-31 00:00:00,Australia,101.0,0.0
2024-09-08 00:00:00,Australia,35.0,0.0
2024-09-15 00:00:00,Australia,84.0,0.0
2024-09-22 00:00:00,Australia,92.0,0.0
2024-09-29 00:00:00,Australia,91.0,0.0
2024-10-06 00:00:00,Australia,72.0,0.0
2024-10-07 00:00:00,Australia,23.0,0.0
2024-10-13 00:00:00,Australia,54.0,0.0
2024-10-20 00:00:00,Australia,79.0,0.0
2024-10-27 00:00:00,Australia,68.0,0.0
2024-11-03 00:00:00,Australia,79.0,0.0
2024-11-10 00:00:00,Australia,57.0,0.0
2024-11-17 00:00:00,Australia,49.0,0.0
2024-11-24 00:00:00,Australia,29.0,0.0
2024-12-01 00:00:00,Australia,34.0,0.0
2024-12-09 00:00:00,Australia,26.0,0.0
2024-12-15 00:00:00,Australia,26.0,0.0
2024-12-22 00:00:00,Australia,19.0,0.0
2024-12-29 00:00:00,Australia,13.0,0.0
2025-01-05 00:00:00,Australia,12.0,0.0
2025-01-12 00:00:00,Australia,27.0,0.0
2025-01-19 00:00:00,Australia,32.0,0.0
2025-01-26 00:00:00,Australia,19.0,0.0
2025-02-02 00:00:00,Australia,9.0,0.0
2025-02-09 00:00:00,Australia,14.0,0.0
2025-02-16 00:00:00,Australia,14.0,0.0
2022-05-23 00:00:00,Austria,1.0,0.0
2022-06-13 00:00:00,Austria,3.0,0.0
2022-06-17 00:00:00,Austria,7.0,0.0
2022-06-22 00:00:00,Austria,1.0,0.0
2022-06-24 00:00:00,Austria,8.0,0.0
2022-07-01 00:00:00,Austria,17.0,0.0
2022-07-10 00:00:00,Austria,25.0,0.0
2022-07-12 00:00:00,Austria,1.0,0.0
2022-07-14 00:00:00,Austria,6.0,0.0
2022-07-15 00:00:00,Austria,5.0,0.0
2022-07-18 00:00:00,Austria,9.0,0.0
2022-07-19 00:00:00,Austria,5.0,0.0
2022-07-21 00:00:00,Austria,3.0,0.0
2022-07-25 00:00:00,Austria,8.0,0.0
2022-07-26 00:00:00,Austria,12.0,0.0
2022-07-28 00:00:00,Austria,4.0,0.0
2022-07-29 00:00:00,Austria,3.0,0.0
2022-08-01 00:00:00,Austria,6.0,0.0
2022-08-02 00:00:00,Austria,11.0,0.0
2022-08-04 00:00:00,Austria,10.0,0.0
2022-08-05 00:00:00,Austria,9.0,0.0
2022-08-08 00:00:00,Austria,7.0,0.0
2022-08-09 00:00:00,Austria,14.0,0.0
2022-08-11 00:00:00,Austria,11.0,0.0
2022-08-12 00:00:00,Austria,8.0,0.0
2022-08-14 00:00:00,Austria,5.0,0.0
2022-08-16 00:00:00,Austria,11.0,0.0
2022-08-17 00:00:00,Austria,6.0,0.0
2022-08-18 00:00:00,Austria,1.0,0.0
2022-08-22 00:00:00,Austria,1.0,0.0
2022-08-23 00:00:00,Austria,13.0,0.0
2022-08-24 00:00:00,Austria,3.0,0.0
2022-08-25 00:00:00,Austria,16.0,0.0
2022-08-26 00:00:00,Austria,8.0,0.0
2022-08-30 00:00:00,Austria,7.0,0.0
2022-09-01 00:00:00,Austria,6.0,0.0
2022-09-04 00:00:00,Austria,2.0,0.0
2022-09-06 00:00:00,Austria,5.0,0.0
2022-09-07 00:00:00,Austria,5.0,0.0
2022-09-08 00:00:00,Austria,1.0,0.0
2022-09-11 00:00:00,Austria,2.0,0.0
2022-09-13 00:00:00,Austria,6.0,0.0
2022-09-14 00:00:00,Austria,6.0,0.0
2022-09-15 00:00:00,Austria,2.0,0.0
2022-09-16 00:00:00,Austria,1.0,0.0
2022-09-20 00:00:00,Austria,3.0,0.0
2022-09-22 00:00:00,Austria,3.0,0.0
2022-09-26 00:00:00,Austria,2.0,0.0
2022-09-28 00:00:00,Austria,1.0,0.0
2022-09-29 00:00:00,Austria,3.0,0.0
2022-10-03 00:00:00,Austria,1.0,0.0
2022-10-05 00:00:00,Austria,1.0,0.0
2022-10-07 00:00:00,Austria,2.0,0.0
2022-10-12 00:00:00,Austria,3.0,0.0
2022-10-17 00:00:00,Austria,1.0,0.0
2022-10-19 00:00:00,Austria,2.0,0.0
2022-11-04 00:00:00,Austria,2.0,0.0
2022-11-18 00:00:00,Austria,1.0,0.0
2022-12-02 00:00:00,Austria,1.0,0.0
2023-04-18 00:00:00,Austria,1.0,0.0
2023-09-18 00:00:00,Austria,1.0,0.0
2023-09-30 00:00:00,Austria,1.0,0.0
2023-10-31 00:00:00,Austria,1.0,0.0
2023-11-30 00:00:00,Austria,2.0,0.0
2023-12-31 00:00:00,Austria,5.0,0.0
2024-01-31 00:00:00,Austria,3.0,0.0
2024-02-29 00:00:00,Austria,4.0,1.0
2024-04-30 00:00:00,Austria,1.0,0.0
2024-05-31 00:00:00,Austria,2.0,0.0
2024-08-31 00:00:00,Austria,2.0,0.0
2024-09-30 00:00:00,Austria,3.0,0.0
2024-10-31 00:00:00,Austria,3.0,0.0
2024-11-30 00:00:00,Austria,7.0,0.0
2024-12-31 00:00:00,Austria,4.0,0.0
2025-01-10 00:00:00,Austria,1.0,0.0
2025-01-10 00:00:00,Azerbaijan,1.0,0.0
2022-06-07 00:00:00,Bahamas,1.0,0.0
2022-08-02 00:00:00,Bahamas,1.0,0.0
2023-05-30 00:00:00,Bahamas,2.0,0.0
2022-09-16 00:00:00,Bahrain,1.0,0.0
2023-04-16 00:00:00,Bahrain,1.0,0.0
2022-07-19 00:00:00,Barbados,1.0,0.0
2022-05-19 00:00:00,Belgium,1.0,0.0
2022-05-20 00:00:00,Belgium,2.0,0.0
2022-05-23 00:00:00,Belgium,1.0,0.0
2022-05-26 00:00:00,Belgium,2.0,0.0
2022-05-31 00:00:00,Belgium,4.0,0.0
2022-06-02 00:00:00,Belgium,4.0,0.0
2022-06-03 00:00:00,Belgium,3.0,0.0
2022-06-09 00:00:00,Belgium,7.0,0.0
2022-06-13 00:00:00,Belgium,10.0,0.0
2022-06-15 00:00:00,Belgium,18.0,0.0
2022-06-17 00:00:00,Belgium,10.0,0.0
2022-06-21 00:00:00,Belgium,15.0,0.0
2022-06-28 00:00:00,Belgium,40.0,0.0
2022-07-05 00:00:00,Belgium,51.0,0.0
2022-07-06 00:00:00,Belgium,1.0,0.0
2022-07-12 00:00:00,Belgium,56.0,0.0
2022-07-19 00:00:00,Belgium,87.0,0.0
2022-07-26 00:00:00,Belgium,81.0,0.0
2022-08-02 00:00:00,Belgium,89.0,0.0
2022-08-09 00:00:00,Belgium,64.0,0.0
2022-08-17 00:00:00,Belgium,78.0,0.0
2022-08-23 00:00:00,Belgium,47.0,0.0
2022-08-30 00:00:00,Belgium,35.0,0.0
2022-08-31 00:00:00,Belgium,0.0,1.0
2022-09-06 00:00:00,Belgium,20.0,0.0
2022-09-13 00:00:00,Belgium,18.0,0.0
2022-09-20 00:00:00,Belgium,13.0,0.0
2022-09-27 00:00:00,Belgium,13.0,0.0
2022-10-04 00:00:00,Belgium,5.0,0.0
2022-10-11 00:00:00,Belgium,3.0,0.0
2022-10-12 00:00:00,Belgium,1.0,0.0
2022-10-19 00:00:00,Belgium,5.0,0.0
2022-10-20 00:00:00,Belgium,1.0,0.0
2022-11-15 00:00:00,Belgium,1.0,0.0
2022-11-22 00:00:00,Belgium,3.0,0.0
2022-12-06 00:00:00,Belgium,1.0,0.0
2023-01-31 00:00:00,Belgium,3.0,0.0
2023-02-28 00:00:00,Belgium,0.0,1.0
2023-06-07 00:00:00,Belgium,2.0,0.0
2023-11-30 00:00:00,Belgium,2.0,0.0
2023-12-31 00:00:00,Belgium,3.0,0.0
2024-01-31 00:00:00,Belgium,3.0,0.0
2024-02-29 00:00:00,Belgium,2.0,0.0
2024-03-31 00:00:00,Belgium,1.0,0.0
2024-04-30 00:00:00,Belgium,3.0,0.0
2024-06-30 00:00:00,Belgium,1.0,0.0
2024-07-31 00:00:00,Belgium,1.0,0.0
2024-08-31 00:00:00,Belgium,3.0,0.0
2024-09-30 00:00:00,Belgium,8.0,0.0
2024-10-31 00:00:00,Belgium,17.0,0.0
2024-11-30 00:00:00,Belgium,6.0,0.0
2024-12-31 00:00:00,Belgium,7.0,0.0
2025-01-10 00:00:00,Belgium,4.0,0.0
2022-06-26 00:00:00,Benin,3.0,0.0
2022-07-19 00:00:00,Bermuda,1.0,0.0
2022-08-02 00:00:00,Bolivia,5.0,0.0
2022-08-09 00:00:00,Bolivia,10.0,0.0
2022-08-16 00:00:00,Bolivia,27.0,0.0
2022-08-23 00:00:00,Bolivia,23.0,0.0
2022-08-30 00:00:00,Bolivia,25.0,0.0
2022-09-06 00:00:00,Bolivia,29.0,0.0
2022-09-13 00:00:00,Bolivia,26.0,0.0
2022-09-20 00:00:00,Bolivia,29.0,0.0
2022-09-27 00:00:00,Bolivia,26.0,0.0
2022-10-04 00:00:00,Bolivia,17.0,0.0
2022-10-11 00:00:00,Bolivia,17.0,0.0
2022-10-18 00:00:00,Bolivia,6.0,0.0
2022-10-25 00:00:00,Bolivia,1.0,0.0
2022-11-01 00:00:00,Bolivia,1.0,0.0
2022-11-08 00:00:00,Bolivia,6.0,0.0
2022-11-15 00:00:00,Bolivia,3.0,0.0
2022-11-22 00:00:00,Bolivia,2.0,0.0
2022-11-29 00:00:00,Bolivia,6.0,0.0
2022-12-06 00:00:00,Bolivia,1.0,0.0
2022-12-13 00:00:00,Bolivia,1.0,0.0
2023-01-03 00:00:00,Bolivia,1.0,0.0
2023-01-10 00:00:00,Bolivia,1.0,0.0
2023-01-31 00:00:00,Bolivia,1.0,0.0
2023-02-21 00:00:00,Bolivia,1.0,0.0
2024-02-06 00:00:00,Bolivia,1.0,0.0
2022-07-19 00:00:00,Bosnia and Herzegovina,1.0,0.0
2022-08-14 00:00:00,Bosnia and Herzegovina,2.0,0.0
2022-09-26 00:00:00,Bosnia and Herzegovina,2.0,0.0
2022-10-05 00:00:00,Bosnia and Herzegovina,1.0,0.0
2022-10-12 00:00:00,Bosnia and Herzegovina,3.0,0.0
2022-05-10 00:00:00,Brazil,1.0,0.0
2022-05-17 00:00:00,Brazil,1.0,0.0
2022-05-24 00:00:00,Brazil,1.0,0.0
2022-05-31 00:00:00,Brazil,5.0,0.0
2022-06-07 00:00:00,Brazil,10.0,0.0
2022-06-14 00:00:00,Brazil,28.0,0.0
2022-06-21 00:00:00,Brazil,95.0,0.0
2022-06-28 00:00:00,Brazil,174.0,0.0
2022-07-05 00:00:00,Brazil,295.0,0.0
2022-07-12 00:00:00,Brazil,508.0,0.0
2022-07-19 00:00:00,Brazil,758.0,0.0
2022-07-26 00:00:00,Brazil,905.0,1.0
2022-08-02 00:00:00,Brazil,951.0,0.0
2022-08-09 00:00:00,Brazil,899.0,0.0
2022-08-16 00:00:00,Brazil,861.0,0.0
2022-08-23 00:00:00,Brazil,718.0,0.0
2022-08-30 00:00:00,Brazil,650.0,1.0
2022-09-06 00:00:00,Brazil,612.0,0.0
2022-09-13 00:00:00,Brazil,505.0,0.0
2022-09-20 00:00:00,Brazil,454.0,0.0
2022-09-27 00:00:00,Brazil,365.0,1.0
2022-10-04 00:00:00,Brazil,294.0,0.0
2022-10-11 00:00:00,Brazil,261.0,4.0
2022-10-18 00:00:00,Brazil,213.0,1.0
2022-10-25 00:00:00,Brazil,192.0,1.0
2022-11-01 00:00:00,Brazil,157.0,2.0
2022-11-08 00:00:00,Brazil,130.0,1.0
2022-11-15 00:00:00,Brazil,135.0,0.0
2022-11-22 00:00:00,Brazil,127.0,1.0
2022-11-29 00:00:00,Brazil,83.0,1.0
2022-12-06 00:00:00,Brazil,109.0,0.0
2022-12-13 00:00:00,Brazil,65.0,0.0
2022-12-20 00:00:00,Brazil,55.0,0.0
2022-12-27 00:00:00,Brazil,40.0,0.0
2023-01-03 00:00:00,Brazil,69.0,1.0
2023-01-10 00:00:00,Brazil,36.0,0.0
2023-01-17 00:00:00,Brazil,37.0,0.0
2023-01-24 00:00:00,Brazil,26.0,0.0
2023-01-31 00:00:00,Brazil,19.0,0.0
2023-02-07 00:00:00,Brazil,13.0,0.0
2023-02-14 00:00:00,Brazil,9.0,0.0
2023-02-21 00:00:00,Brazil,13.0,0.0
2023-02-28 00:00:00,Brazil,12.0,0.0
2023-03-07 00:00:00,Brazil,14.0,0.0
2023-03-14 00:00:00,Brazil,12.0,0.0
2023-03-21 00:00:00,Brazil,10.0,0.0
2023-03-28 00:00:00,Brazil,4.0,0.0
2023-04-04 00:00:00,Brazil,1.0,0.0
2023-04-11 00:00:00,Brazil,3.0,0.0
2023-04-18 00:00:00,Brazil,14.0,1.0
2023-04-25 00:00:00,Brazil,7.0,0.0
2023-05-02 00:00:00,Brazil,7.0,0.0
2023-05-09 00:00:00,Brazil,5.0,0.0
2023-05-16 00:00:00,Brazil,4.0,0.0
2023-05-23 00:00:00,Brazil,4.0,0.0
2023-05-30 00:00:00,Brazil,6.0,0.0
2023-06-06 00:00:00,Brazil,6.0,0.0
2023-06-13 00:00:00,Brazil,6.0,0.0
2023-06-20 00:00:00,Brazil,3.0,0.0
2023-06-27 00:00:00,Brazil,6.0,0.0
2023-07-04 00:00:00,Brazil,5.0,0.0
2023-07-11 00:00:00,Brazil,14.0,0.0
2023-07-18 00:00:00,Brazil,10.0,0.0
2023-07-25 00:00:00,Brazil,10.0,0.0
2023-08-01 00:00:00,Brazil,13.0,0.0
2023-08-08 00:00:00,Brazil,6.0,0.0
2023-08-15 00:00:00,Brazil,8.0,0.0
2023-08-22 00:00:00,Brazil,11.0,0.0
2023-08-29 00:00:00,Brazil,13.0,0.0
2023-09-05 00:00:00,Brazil,12.0,0.0
2023-09-12 00:00:00,Brazil,15.0,0.0
2023-09-19 00:00:00,Brazil,16.0,0.0
2023-09-26 00:00:00,Brazil,11.0,0.0
2023-10-03 00:00:00,Brazil,17.0,0.0
2023-10-10 00:00:00,Brazil,33.0,0.0
2023-10-17 00:00:00,Brazil,33.0,0.0
2023-10-24 00:00:00,Brazil,28.0,0.0
2023-10-31 00:00:00,Brazil,33.0,0.0
2023-11-07 00:00:00,Brazil,20.0,0.0
2023-11-14 00:00:00,Brazil,32.0,0.0
2023-11-21 00:00:00,Brazil,25.0,0.0
2023-11-28 00:00:00,Brazil,20.0,0.0
2023-12-05 00:00:00,Brazil,31.0,0.0
2023-12-12 00:00:00,Brazil,24.0,0.0
2023-12-19 00:00:00,Brazil,24.0,0.0
2023-12-26 00:00:00,Brazil,30.0,0.0
2024-01-02 00:00:00,Brazil,56.0,0.0
2024-01-09 00:00:00,Brazil,42.0,0.0
2024-01-16 00:00:00,Brazil,42.0,0.0
2024-01-23 00:00:00,Brazil,33.0,0.0
2024-01-30 00:00:00,Brazil,34.0,0.0
2024-02-06 00:00:00,Brazil,31.0,0.0
2024-02-13 00:00:00,Brazil,33.0,0.0
2024-02-20 00:00:00,Brazil,37.0,0.0
2024-02-27 00:00:00,Brazil,27.0,0.0
2024-03-05 00:00:00,Brazil,21.0,0.0
2024-03-12 00:00:00,Brazil,22.0,0.0
2024-03-19 00:00:00,Brazil,23.0,0.0
2024-03-26 00:00:00,Brazil,22.0,0.0
2024-04-02 00:00:00,Brazil,25.0,0.0
2024-04-09 00:00:00,Brazil,18.0,0.0
2024-04-16 00:00:00,Brazil,11.0,0.0
2024-04-23 00:00:00,Brazil,19.0,0.0
2024-04-30 00:00:00,Brazil,20.0,0.0
2024-05-07 00:00:00,Brazil,17.0,0.0
2024-05-14 00:00:00,Brazil,18.0,0.0
2024-05-21 00:00:00,Brazil,7.0,0.0
2024-05-28 00:00:00,Brazil,15.0,0.0
2024-06-04 00:00:00,Brazil,13.0,0.0
2024-06-11 00:00:00,Brazil,8.0,0.0
2024-06-18 00:00:00,Brazil,7.0,0.0
2024-06-25 00:00:00,Brazil,15.0,0.0
2024-07-02 00:00:00,Brazil,15.0,0.0
2024-07-09 00:00:00,Brazil,22.0,0.0
2024-07-16 00:00:00,Brazil,25.0,0.0
2024-07-23 00:00:00,Brazil,32.0,0.0
2024-07-30 00:00:00,Brazil,35.0,0.0
2024-08-06 00:00:00,Brazil,58.0,0.0
2024-08-13 00:00:00,Brazil,65.0,0.0
2024-08-20 00:00:00,Brazil,86.0,0.0
2024-08-27 00:00:00,Brazil,81.0,0.0
2024-09-03 00:00:00,Brazil,89.0,0.0
2024-09-10 00:00:00,Brazil,60.0,0.0
2024-09-17 00:00:00,Brazil,60.0,0.0
2024-09-24 00:00:00,Brazil,61.0,0.0
2024-10-01 00:00:00,Brazil,79.0,0.0
2024-10-08 00:00:00,Brazil,71.0,0.0
2024-10-15 00:00:00,Brazil,61.0,0.0
2024-10-22 00:00:00,Brazil,75.0,0.0
2024-10-29 00:00:00,Brazil,63.0,0.0
2024-11-05 00:00:00,Brazil,67.0,0.0
2024-11-12 00:00:00,Brazil,48.0,0.0
2024-11-19 00:00:00,Brazil,52.0,0.0
2024-11-26 00:00:00,Brazil,51.0,0.0
2024-12-03 00:00:00,Brazil,45.0,0.0
2024-12-10 00:00:00,Brazil,33.0,0.0
2024-12-17 00:00:00,Brazil,24.0,0.0
2024-12-24 00:00:00,Brazil,24.0,0.0
2024-12-31 00:00:00,Brazil,21.0,0.0
2025-01-07 00:00:00,Brazil,17.0,0.0
2025-01-14 00:00:00,Brazil,19.0,0.0
2025-01-21 00:00:00,Brazil,25.0,0.0
2025-01-28 00:00:00,Brazil,2.0,0.0
2022-06-23 00:00:00,Bulgaria,2.0,0.0
2022-06-30 00:00:00,Bulgaria,1.0,0.0
2022-07-25 00:00:00,Bulgaria,1.0,0.0
2022-09-06 00:00:00,Bulgaria,1.0,0.0
2022-09-13 00:00:00,Bulgaria,1.0,0.0
2024-05-31 00:00:00,Bulgaria,1.0,0.0
2024-11-30 00:00:00,Bulgaria,1.0,0.0
2024-12-31 00:00:00,Bulgaria,2.0,0.0
2025-01-10 00:00:00,Bulgaria,1.0,0.0
2024-07-28 00:00:00,Burundi,9.0,0.0
2024-08-04 00:00:00,Burundi,31.0,0.0
2024-08-11 00:00:00,Burundi,43.0,0.0
2024-08-18 00:00:00,Burundi,70.0,0.0
2024-08-25 00:00:00,Burundi,78.0,0.0
2024-09-01 00:00:00,Burundi,97.0,0.0
2024-09-08 00:00:00,Burundi,57.0,0.0
2024-09-15 00:00:00,Burundi,179.0,0.0
2024-09-22 00:00:00,Burundi,132.0,0.0
2024-09-29 00:00:00,Burundi,157.0,0.0
2024-10-06 00:00:00,Burundi,134.0,0.0
2024-10-13 00:00:00,Burundi,183.0,0.0
2024-10-20 00:00:00,Burundi,117.0,0.0
2024-10-27 00:00:00,Burundi,222.0,0.0
2024-11-03 00:00:00,Burundi,209.0,0.0
2024-11-10 00:00:00,Burundi,145.0,0.0
2024-11-17 00:00:00,Burundi,187.0,1.0
2024-11-24 00:00:00,Burundi,187.0,0.0
2024-12-01 00:00:00,Burundi,165.0,0.0
2024-12-08 00:00:00,Burundi,144.0,0.0
2024-12-15 00:00:00,Burundi,171.0,0.0
2024-12-22 00:00:00,Burundi,144.0,0.0
2024-12-29 00:00:00,Burundi,85.0,0.0
2025-01-05 00:00:00,Burundi,89.0,0.0
2025-01-12 00:00:00,Burundi,81.0,0.0
2025-01-19 00:00:00,Burundi,120.0,0.0
2025-01-26 00:00:00,Burundi,52.0,0.0
2025-02-02 00:00:00,Burundi,71.0,0.0
2025-02-09 00:00:00,Burundi,69.0,0.0
2025-02-16 00:00:00,Burundi,35.0,0.0
2023-12-13 00:00:00,Cambodia,1.0,0.0
2024-01-04 00:00:00,Cambodia,2.0,0.0
2024-02-02 00:00:00,Cambodia,1.0,0.0
2024-02-23 00:00:00,Cambodia,9.0,0.0
2022-05-01 00:00:00,Cameroon,1.0,0.0
2022-06-05 00:00:00,Cameroon,1.0,0.0
2022-06-19 00:00:00,Cameroon,1.0,0.0
2022-07-03 00:00:00,Cameroon,2.0,0.0
2022-08-07 00:00:00,Cameroon,0.0,2.0
2022-09-11 00:00:00,Cameroon,1.0,0.0
2022-09-25 00:00:00,Cameroon,1.0,0.0
2022-10-16 00:00:00,Cameroon,2.0,0.0
2022-10-30 00:00:00,Cameroon,4.0,0.0
2022-11-13 00:00:00,Cameroon,2.0,0.0
2023-05-21 00:00:00,Cameroon,12.0,0.0
2023-05-28 00:00:00,Cameroon,1.0,0.0
